Province,City,Customer Id,Customer Name,Potential,2022 Q1 Target,sales,ALL_CUST,MA_CUST,VR_CUST,Stegaltro Listing Status,Stegaltro Listing Date
西藏自治区,山南市,900022407,西藏山南地区藏医院,169059.0,26085.8857,163692.1559,0.0,0.0,0.0,Not Listed,Not Listed
西藏自治区,拉萨市,900005861,西藏自治区人民医院,3536604.0,302104.3865,2066319.54,23.0,21.0,21.0,Not Listed,Not Listed
西藏自治区,拉萨市,900016797,西藏军区总医院,492280.0,103398.0906,206280.48,0.0,0.0,0.0,Not Listed,Not Listed
西藏自治区,拉萨市,900024000,西藏拉萨市人民医院,483875.0,56813.0822,261245.6329,20.0,8.0,7.0,Not Listed,Not Listed
西藏自治区,拉萨市,900024838,西藏阜康医院,526523.0,46499.0582,68760.16,8.0,5.0,5.0,Not Listed,Not Listed
西藏自治区,日喀则市,900018138,西藏日喀则地区江孜县人民医院,85992.0,18393.3428,96693.975,0.0,0.0,0.0,Not Listed,Not Listed
西藏自治区,日喀则市,900018221,日喀则市人民医院,629755.0,90247.71,429751.0,2.0,1.0,0.0,Not Listed,Not Listed
西藏自治区,日喀则市,900902445,日喀则市桑珠孜区人民医院,64546.37042999999,25355.308999999997,69619.662,0.0,0.0,0.0,Not Listed,Not Listed
西藏自治区,林芝市,900006077,工布江达县人民医院,66077.0,9024.771,25785.06,0.0,0.0,0.0,Not Listed,Not Listed
西藏自治区,林芝市,900023419,西藏林芝地区米林县人民医院,255410.4185,42631.2992,197514.99920000002,0.0,0.0,0.0,Not Listed,Not Listed
西藏自治区,林芝市,900023953,西藏林芝地区波密县人民医院,52184.0,601.6514,99733.06,0.0,0.0,0.0,Not Listed,Not Listed
西藏自治区,林芝市,900025085,西藏林芝地区人民医院,1738940.0,163692.1559,977684.9456,6.0,4.0,4.0,Listing,202205
贵州省,六盘水市,900008670,六盘水市人民医院,3975422.0,54288.730299999996,240660.56,13.0,10.0,9.0,Not Listed,Not Listed
贵州省,六盘水市,900011499,盘州市人民医院,1143375.0,28130.362399999998,316649.193,2.0,2.0,2.0,Listing,202107
贵州省,六盘水市,900011950,六盘水市二医院,1536682.0,22218.1267,124627.79,1.0,1.0,1.0,Not Listed,Not Listed
贵州省,六盘水市,900014072,贵州水矿控股集团有限责任公司总医院,3469055.0,36089.3477,31443.475,4.0,3.0,1.0,Listing,202202
贵州省,六盘水市,900014073,六盘水首钢水钢总医院有限公司,2367874.0,47136.2535,506936.6361,9.0,8.0,8.0,Listing,202104
贵州省,六盘水市,900014075,六盘水市中医院,727769.0,7219.8168,15900.787,4.0,4.0,1.0,Not Listed,Not Listed
贵州省,六盘水市,900014078,六盘水市钟山人民医院,476942.0,4727.2609999999995,45166.8301,2.0,2.0,2.0,Not Listed,Not Listed
贵州省,六盘水市,900014689,盘县第二人民医院,964733.0,429.751,61454.393,0.0,0.0,0.0,Not Listed,Not Listed
贵州省,六盘水市,900017181,六盘水安居医院,546856.0,1031.4024,1117.7930000000001,0.0,0.0,0.0,Not Listed,Not Listed
贵州省,六盘水市,900020458,贵州盘江投资控股(集团)有限公司总医院,2225891.0,40354.199199999995,157662.8999,2.0,1.0,1.0,Not Listed,Not Listed
贵州省,毕节市,900010773,赫章县人民医院,837635.0,22518.9524,3232.9166,0.0,0.0,0.0,Not Listed,Not Listed
贵州省,毕节市,900014071,毕节市第一人民医院,2380858.0,1624.462,0.0,0.0,0.0,0.0,Not Listed,Not Listed
贵州省,毕节市,900014742,大方县人民医院,447426.0,11431.3766,150412.85,0.0,0.0,0.0,Not Listed,Not Listed
贵州省,毕节市,900014775,威宁彝族回族苗族自治县人民医院,982028.0,29394.9684,194517.5024,0.0,0.0,0.0,Not Listed,Not Listed
贵州省,毕节市,900017177,黔西县人民医院,1729007.0,429.751,670.6758,0.0,0.0,0.0,Not Listed,Not Listed
贵州省,毕节市,900019227,毕节市中医医院,696108.0,17147.0649,51613.0951,0.0,0.0,0.0,Not Listed,Not Listed
贵州省,毕节市,900019887,纳雍县人民医院,891056.0,8809.8955,11818.1525,0.0,0.0,0.0,Not Listed,Not Listed
贵州省,毕节市,900021353,大方县中医医院,737155.0,13365.2561,50747.8022,1.0,1.0,0.0,Not Listed,Not Listed
贵州省,毕节市,900022728,织金县人民医院,755264.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
贵州省,毕节市,900022823,威宁县中医院,106331.0,1074.3775,12892.53,0.0,0.0,0.0,Not Listed,Not Listed
贵州省,毕节市,900769893,毕节市七星关区人民医院,749357.0,35927.1836,337501.5694,0.0,0.0,0.0,Not Listed,Not Listed
贵州省,毕节市,900921842,毕节壬愈糖尿病专科医院,776390.0,22873.0698,110706.743,0.0,0.0,0.0,Listing,202102
贵州省,遵义市,900008394,遵义医科大学附属医院,6258676.0,83764.2085,60165.14,9.0,7.0,4.0,Not Listed,Not Listed
贵州省,遵义市,900009083,遵义市第一人民医院,11029221.0,9829.8529,4297.51,2.0,1.0,1.0,Not Listed,Not Listed
贵州省,遵义市,900027639,贵州航天医院,2715763.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
贵州省,遵义市,900044965,遵义市播州区人民医院,2432470.0,429.751,0.0,1.0,1.0,0.0,Not Listed,Not Listed
贵州省,遵义市,901499335,遵义市第四人民医院,2502641.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
贵州省,遵义市,902968944,遵义医科大学第二附属医院,2074591.0,21577.514,4297.51,0.0,0.0,0.0,Not Listed,Not Listed
贵州省,铜仁市,900009082,铜仁市人民医院,2778867.0,94692.77160000001,196396.207,1.0,0.0,0.0,Not Listed,Not Listed
贵州省,铜仁市,900009402,铜仁市碧江区中医院,693818.0,39107.341,425324.5647,5.0,5.0,0.0,Not Listed,Not Listed
贵州省,铜仁市,900009567,沿河土家族自治县人民医院,1584704.0,429.751,0.0,3.0,2.0,2.0,Not Listed,Not Listed
贵州省,铜仁市,900010587,德江县人民医院,1835773.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
贵州省,铜仁市,900014724,思南县人民医院,999882.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
贵州省,铜仁市,900016445,石阡县人民医院,743959.0,16674.3388,31371.822999999997,0.0,0.0,0.0,Not Listed,Not Listed
贵州省,铜仁市,900020253,万山特区人民医院,273822.0,11732.2023,139669.075,0.0,0.0,0.0,Not Listed,Not Listed
贵州省,铜仁市,900020600,印江土家族苗族自治县人民医院,1107584.0,11216.5011,17624.195,3.0,3.0,1.0,Not Listed,Not Listed
贵州省,铜仁市,900021270,德江县民族中医院,654871.0,6489.2401,6446.265,1.0,1.0,0.0,Not Listed,Not Listed
贵州省,铜仁市,900022597,松桃苗族自治县人民医院,549058.0,14052.8577,86379.951,3.0,2.0,0.0,Not Listed,Not Listed
贵州省,黔东南苗族侗族自治州,900006515,黔东南州人民医院,4722021.0,174504.69749999998,847734.2112,4.0,4.0,4.0,Not Listed,Not Listed
贵州省,黔东南苗族侗族自治州,900008148,贵州省黔东南州中医院,459104.0,12247.9035,76680.5998,4.0,4.0,4.0,Not Listed,Not Listed
贵州省,黔东南苗族侗族自治州,900011948,台江县人民医院,196119.0,1976.8546,0.0,0.0,0.0,0.0,Not Listed,Not Listed
贵州省,黔东南苗族侗族自治州,900014079,贵州医科大学第二附属医院,3943405.0,221722.8713,1641814.358,18.0,18.0,18.0,Not Listed,Not Listed
贵州省,黔东南苗族侗族自治州,900014715,丹寨县人民医院,502925.0,1976.8546,0.0,0.0,0.0,0.0,Not Listed,Not Listed
贵州省,黔东南苗族侗族自治州,900017870,锦屏县人民医院,851844.0,9024.771,2123.8067,0.0,0.0,0.0,Not Listed,Not Listed
贵州省,黔东南苗族侗族自治州,900018746,三穗县人民医院,462952.0,14525.5838,31857.1005,0.0,0.0,0.0,Not Listed,Not Listed
贵州省,黔东南苗族侗族自治州,900020527,黎平县人民医院,1594398.0,60551.9159,175717.0596,1.0,1.0,1.0,Not Listed,Not Listed
贵州省,黔东南苗族侗族自治州,900022740,雷山县人民医院,279944.0,1976.8546,0.0,0.0,0.0,0.0,Not Listed,Not Listed
贵州省,黔东南苗族侗族自治州,900031536,贵州省榕江县人民医院,658495.0,988.4273,0.0,0.0,0.0,0.0,Not Listed,Not Listed
贵州省,黔东南苗族侗族自治州,900820378,剑河县民族中医院,131254.0,1976.8546,0.0,0.0,0.0,0.0,Not Listed,Not Listed
贵州省,黔南布依族苗族自治州,900009557,黔南州人民医院,4502180.0,2699.7019,0.0,0.0,0.0,0.0,Not Listed,Not Listed
贵州省,黔南布依族苗族自治州,900009559,贵州省独山县人民医院,999563.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
贵州省,黔南布依族苗族自治州,900012443,福泉市第一人民医院,924005.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,丹东市,900000626,东港市中心医院,721160.0,13322.281,87523.1919,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,丹东市,900005192,凤城市中心医院,664876.0,20628.048,11948.399000000001,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,丹东市,900010105,丹东市第一医院,421943.0,13580.1316,45614.5126,1.0,0.0,0.0,Not Listed,Not Listed
辽宁省,丹东市,900013543,丹东市中心医院,938752.0,41084.1956,155579.82,3.0,1.0,1.0,Not Listed,Not Listed
辽宁省,抚顺市,900002635,抚顺市矿务局总医院,1362956.0,84778.1291,433910.582,7.0,5.0,5.0,Not Listed,Not Listed
辽宁省,抚顺市,900006894,抚顺市中心医院,2505204.0,127679.0221,357536.4099,6.0,6.0,6.0,Listing,202205
辽宁省,抚顺市,900008472,抚顺市中医院,774962.0,113368.3138,1099532.2008,1.0,1.0,1.0,Listing,202205
辽宁省,抚顺市,900009331,清原满族自治县人民医院,350883.0,3781.8088,9663.675,0.0,0.0,0.0,Listing,202204
辽宁省,抚顺市,900010358,清原满族自治县中医院,220584.0,867.8117,63050.3713,0.0,0.0,0.0,Listing,202202
辽宁省,抚顺市,900010846,抚顺市第三医院,701438.0,8466.0947,35574.8564,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,抚顺市,900011023,抚顺市信托医院,651934.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,抚顺市,900013545,抚顺市第二医院,998532.0,10700.7999,197581.7624,7.0,6.0,6.0,Not Listed,Not Listed
辽宁省,抚顺市,900013567,抚顺矿务局西露天矿职工医院,135043.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,抚顺市,900014376,抚顺石化总医院,865256.6692,59520.5135,81396.13309999999,7.0,6.0,6.0,Not Listed,Not Listed
辽宁省,抚顺市,900024219,抚顺红透山医院,71913.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,抚顺市,900024277,抚顺矿务局总医院机修分院,71013.0,1976.8546,840.972,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,朝阳市,900005411,辽宁省建平县医院,957103.0,10271.0489,17319.605,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,朝阳市,900006840,朝阳市中心医院,3059699.0,51570.12,184792.93,9.0,8.0,6.0,Not Listed,Not Listed
辽宁省,朝阳市,900008420,凌源市监狱管理分局中心医院,739835.0,429.751,3830.699,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,朝阳市,900009256,朝阳县人民医院,848013.0,13709.0569,18767.696,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,朝阳市,900009977,凌源市中心医院,950377.0,39751.9675,206280.48,4.0,3.0,3.0,Not Listed,Not Listed
辽宁省,朝阳市,900010106,朝阳市第二医院,2376710.0,133310.48500000002,1422336.8355999999,10.0,10.0,10.0,Not Listed,Not Listed
辽宁省,朝阳市,900016376,北票市中心医院,888839.0,429.751,1289.253,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,朝阳市,900923932,朝阳市糖尿病医院,191450.0,6360.3148,263564.9245,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,朝阳市,901477174,喀左县中心医院,439650.0,11216.5011,150263.1602,2.0,2.0,1.0,Not Listed,Not Listed
辽宁省,朝阳市,901843818,喀喇沁左翼蒙古族自治县蒙医医院,784454.0,51656.0702,199173.747,2.0,1.0,1.0,Not Listed,Not Listed
辽宁省,朝阳市,901969622,朝阳普泰医院有限公司,148929.0,27117.2881,56023.4908,0.0,0.0,0.0,Listing,202204
辽宁省,朝阳市,903360359,喀喇沁左翼蒙古族自治县中医院,0.0,988.4273,0.0,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,本溪市,900005962,本溪满族自治县第一人民医院,628494.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,本溪市,900007457,本溪市中心医院,1846906.0,48089.1369,271847.2576,8.0,8.0,7.0,Not Listed,Not Listed
辽宁省,本溪市,900007653,本溪钢铁(集团)总医院,2725663.0,104881.8841,429751.0,9.0,6.0,6.0,Not Listed,Not Listed
辽宁省,本溪市,900008082,本钢南地医院,208998.0,2492.5558,4230.2472,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,本溪市,900009827,沈阳铁路分局本溪铁路医院,501727.0,429.751,0.0,2.0,1.0,1.0,Not Listed,Not Listed
辽宁省,本溪市,900010080,本溪市金山医院,619418.0,6661.1405,0.0,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,本溪市,900010980,桓仁满族自治县人民医院,691230.0,429.751,1681.944,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,本溪市,900023267,本溪市中医院,612496.0,18307.3926,63431.2476,2.0,2.0,2.0,Not Listed,Not Listed
辽宁省,盘锦市,900000627,盘锦市中心医院,9575789.0,195523.3175,779057.7397,11.0,11.0,9.0,Listing,202103
辽宁省,盘锦市,900007655,盘锦辽油宝石花医院,10781938.0,118480.4726,1619686.7353,12.0,11.0,10.0,Listing,202108
辽宁省,盘锦市,900009306,大洼县第一人民医院,364198.0,429.751,2235.5860000000002,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,盘锦市,900017250,盘锦市中医医院,473687.0,42.9751,18657.359,1.0,1.0,1.0,Not Listed,Not Listed
辽宁省,盘锦市,900700783,盘锦市人民医院,1782030.0,2836.3566,33520.578,1.0,1.0,1.0,Not Listed,Not Listed
辽宁省,盘锦市,902434148,盘锦糖尿病医院,552674.0,1976.8546,509.3984,1.0,1.0,1.0,Not Listed,Not Listed
辽宁省,营口市,900000636,营口经济技术开发区中心医院,905430.0,74733.6989,189090.44,7.0,6.0,6.0,Not Listed,Not Listed
辽宁省,营口市,900005662,大石桥市中心医院,420481.0,429.751,3784.3740000000003,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,营口市,900006691,营口市中心医院,2755723.0,48065.6505,244727.4375,14.0,14.0,13.0,Temporary,202108
辽宁省,营口市,900007229,盖州市中心医院,83710.0,5285.9373,31371.822999999997,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,营口市,900027225,营口经济技术开发区华君医院,154355.0,31801.574,30082.57,2.0,2.0,2.0,Not Listed,Not Listed
辽宁省,营口市,900027633,营口市老边区人民医院,131896.0,2019.8297,25709.238999999998,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,营口市,900718198,营口市中西医结合医院,140826.0,5157.012,19768.546000000002,1.0,1.0,1.0,Not Listed,Not Listed
辽宁省,营口市,902113975,盖州市博海医院有限公司,172324.0,1847.9293,1289.253,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,葫芦岛市,900004316,中国人民解放军92493部队医院,639444.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,葫芦岛市,900004939,兴城人民医院,480439.0,23120.6038,11302.6715,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,葫芦岛市,900006812,葫芦岛市中心医院,3091672.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,葫芦岛市,900014150,葫芦岛市第二人民医院,295098.8806,26472.6616,85950.2,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,葫芦岛市,900031798,绥中县医院,856875.0,9196.6714,16766.895,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,辽阳市,900002636,辽阳市中心医院,2723939.0,115625.6591,432928.7648,12.0,10.0,4.0,Not Listed,Not Listed
辽宁省,辽阳市,900004313,中国人民解放军32295部队医院,1673679.0,22561.9275,4204.86,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,辽阳市,900005812,辽阳市弓长岭区医院,66123.0,5973.5389,47147.8685,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,辽阳市,900006843,辽阳市第三医院INAC,364385.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,辽阳市,900008524,辽阳市石化总医院,1038040.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,辽阳市,900008967,辽阳市第二人民医院,1027994.0,42153.9951,294754.4095,4.0,2.0,2.0,Listing,202105
辽宁省,辽阳市,900009144,辽阳市中医院,584103.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,辽阳市,900011000,辽阳市第三人民医院,1964612.0,29189.8453,97562.101,4.0,4.0,4.0,Listing,202106
辽宁省,辽阳市,900012022,灯塔市中心医院,266314.0,9411.5469,102393.993,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,辽阳市,900012385,辽阳县中心医院,1299592.0,20971.8488,66611.405,3.0,3.0,1.0,Not Listed,Not Listed
辽宁省,辽阳市,900014387,灯塔市中医院,94105.0,3781.8088,22132.1765,1.0,1.0,1.0,Not Listed,Not Listed
辽宁省,辽阳市,900045316,辽阳糖尿病医院,1773911.0,76326.6469,338105.23219999997,3.0,3.0,2.0,Not Listed,Not Listed
辽宁省,铁岭市,900002633,铁岭县中心医院,424371.0,5500.8128,1719.004,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,铁岭市,900006877,铁岭市中心医院,6074437.0,133951.3959,240660.56,6.0,6.0,6.0,Not Listed,Not Listed
辽宁省,铁岭市,900007250,开原市中心医院,103349.0,13236.3308,94545.22,1.0,1.0,1.0,Not Listed,Not Listed
辽宁省,铁岭市,900010977,调兵山市人民医院,147540.0,5242.9622,19338.795,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,锦州市,900007334,凌海市大凌河医院,183382.8758,1976.8546,39537.092000000004,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,锦州市,900007654,锦州市中心医院,5195293.0,176326.8353,568328.8776,8.0,7.0,7.0,Not Listed,Not Listed
辽宁省,锦州市,900008704,中国人民解放军联勤保障部队第九六八医院,748471.0,10571.8746,36700.7354,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,锦州市,900009893,锦州市古塔区医院,449287.0,22948.7034,43969.3774,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,锦州市,900010847,锦州医科大学附属第三医院,1488846.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,锦州市,900011011,锦州市凌河区医院,44871.0,2191.7301,0.0,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,锦州市,900014385,凌海市人民医院,468785.0,6231.3895,782.4551,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,锦州市,900015164,锦州医科大学附属第一医院,2992321.0,42502.9542,513633.0151,18.0,12.0,10.0,Not Listed,Not Listed
辽宁省,锦州市,900015165,锦州市第二医院,825172.0,9798.3228,28793.317000000003,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,锦州市,900021359,义县人民医院,488380.8166,28621.4166,303412.3108,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,锦州市,900032514,锦州安泰男科医院,0.0,2922.3068,31410.7016,0.0,0.0,0.0,Listing,202204
辽宁省,阜新市,900008991,阜新市第二人民医院,822987.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,阜新市,900012532,阜新蒙古族自治县人民医院,510543.0,16717.3139,4727.2609999999995,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,阜新市,900013178,阜新市糖尿病医院,1419801.0,54492.4268,237108.8436,1.0,1.0,1.0,Not Listed,Not Listed
辽宁省,阜新市,900024676,彰武县人民医院,345822.0,429.751,5586.763000000001,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,阜新市,901971034,阜新市老年医院,20234.0,7090.8915,27461.7495,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,鞍山市,900000625,鞍山市中心医院,1959540.0,62347.133799999996,2787.659,4.0,4.0,3.0,Temporary,202104
辽宁省,鞍山市,900001343,鞍山市中医院,626080.0,6145.4393,2578.506,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,鞍山市,900002637,鞍钢集团总医院,2799951.0,76082.2643,413549.3873,11.0,7.0,6.0,Not Listed,Not Listed
辽宁省,鞍山市,900002638,中国医科大学附属第一医院鞍山医院,826454.4727000002,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,鞍山市,900002641,鞍山市双山医院,2344629.0,2540.4071000000004,0.0,2.0,2.0,1.0,Not Listed,Not Listed
辽宁省,鞍山市,900002645,台安县恩良医院,563986.0,7176.8417,3652.8835,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,鞍山市,900004315,海城市中心医院,1801394.0,4332.4736,796.4739999999999,0.0,0.0,0.0,Listing,202103
辽宁省,鞍山市,900008715,台安县中医院,195678.0,429.751,796.4739999999999,4.0,0.0,0.0,Not Listed,Not Listed
辽宁省,鞍山市,900009057,鞍山市长大医院,921481.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,鞍山市,900009408,岫岩县中心人民医院,709407.0,36270.9844,189090.44,6.0,5.0,4.0,Not Listed,Not Listed
辽宁省,鞍山市,900010083,鞍山市铁西区人民医院,174265.0,429.751,1991.185,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,鞍山市,900011260,鞍山市汤岗子医院,82384.85795,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,鞍山市,900011277,鞍山市铁东区医院,104352.0,1031.4024,4297.51,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,鞍山市,900011712,海城市中医院,501535.0,6575.1903,107437.75,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,鞍山市,900014555,鞍山市第三医院,82384.85795,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
辽宁省,鞍山市,900022036,岫岩满族自治县中医院,223070.0,9368.5718,10743.775,2.0,2.0,2.0,Not Listed,Not Listed
辽宁省,鞍山市,902008166,海城市海州医院,46403.0,1203.3028,0.0,0.0,0.0,0.0,Not Listed,Not Listed
陕西省,商洛市,900009036,洛南县中医医院,306672.0,28406.5411,68760.16,7.0,7.0,5.0,Not Listed,Not Listed
陕西省,商洛市,900013503,三门峡市中心医院,2273544.0,125165.92970000001,465871.8863,12.0,11.0,11.0,Listing,202104
陕西省,商洛市,900013635,镇安县中医院,155823.0,343.8008,0.0,0.0,0.0,0.0,Not Listed,Not Listed
陕西省,商洛市,900015085,柞水县医院,170091.0,1074.3775,4297.51,0.0,0.0,0.0,Not Listed,Not Listed
陕西省,商洛市,900016378,商州区人民医院,364577.0,8079.3188,34380.08,1.0,1.0,0.0,Not Listed,Not Listed
陕西省,商洛市,900016511,商洛市中心医院,1069585.0,103913.7918,499628.953,5.0,5.0,5.0,Not Listed,Not Listed
陕西省,商洛市,900016755,柞水县中医院,46882.0,12720.6296,39107.341,1.0,1.0,1.0,Not Listed,Not Listed
陕西省,商洛市,900016785,丹凤县中医医院,108229.0,343.8008,429.751,0.0,0.0,0.0,Not Listed,Not Listed
陕西省,商洛市,900016787,商洛市商南县医院,508132.0,5028.0867,3008.257,0.0,0.0,0.0,Not Listed,Not Listed
陕西省,商洛市,900016789,镇安县医院,308528.0,13623.1067,41685.847,0.0,0.0,0.0,Not Listed,Not Listed
陕西省,商洛市,900019675,山阳县中医医院,261697.0,6016.514,48776.7385,1.0,1.0,1.0,Not Listed,Not Listed
陕西省,商洛市,900019690,商南县医院中医院,0.0001,343.8008,0.0,0.0,0.0,0.0,Not Listed,Not Listed
陕西省,商洛市,900020017,山阳县人民医院,486738.0,31672.6487,120330.28,6.0,6.0,6.0,Not Listed,Not Listed
陕西省,商洛市,900020288,商洛市中医医院,158056.0,343.8008,2148.755,1.0,1.0,0.0,Not Listed,Not Listed
陕西省,商洛市,900027935,陕西洛南县医院,453641.0,17092.0645,144304.1474,9.0,9.0,8.0,Listing,202108
陕西省,商洛市,900027936,丹凤县人民医院,297233.0,343.8008,859.502,0.0,0.0,0.0,Not Listed,Not Listed
陕西省,商洛市,902039330,商洛国际医学中心医院有限公司,55199.0,3910.7341,58016.385,0.0,0.0,0.0,Not Listed,Not Listed
陕西省,安康市,900002733,安康市中心医院,4086037.0,94880.72720000001,472726.1,9.0,9.0,8.0,Not Listed,Not Listed
陕西省,安康市,900006076,旬阳县中医院,218289.0,386.7759,0.0,1.0,1.0,1.0,Not Listed,Not Listed
陕西省,安康市,900007304,旬阳县医院,566900.0,81523.7647,325622.3327,2.0,0.0,0.0,Not Listed,Not Listed
陕西省,安康市,900008505,石泉县医院,287454.0,4727.2609999999995,22347.052000000003,0.0,0.0,0.0,Not Listed,Not Listed
陕西省,安康市,900011404,紫阳县医院,306817.0,2062.8048,19338.795,0.0,0.0,0.0,Not Listed,Not Listed
陕西省,安康市,900016750,平利县中医医院,95254.0,386.7759,0.0,0.0,0.0,0.0,Not Listed,Not Listed
陕西省,安康市,900016782,石泉县中医院,111407.0,386.7759,1719.004,0.0,0.0,0.0,Not Listed,Not Listed
陕西省,安康市,900016828,安康市中医医院,508787.0,44737.0791,343800.8,9.0,9.0,7.0,Not Listed,Not Listed
陕西省,安康市,900017780,紫阳县中医院,104069.0,3395.0329,33391.6527,1.0,1.0,1.0,Not Listed,Not Listed
陕西省,安康市,900017795,白河县人民医院,131252.0,386.7759,0.0,3.0,3.0,1.0,Not Listed,Not Listed
陕西省,安康市,900017810,汉滨区第一人民医院,179306.0,386.7759,0.0,1.0,1.0,0.0,Not Listed,Not Listed
陕西省,安康市,900018216,汉阴县中医院,116842.0,386.7759,0.0,0.0,0.0,0.0,Not Listed,Not Listed
陕西省,安康市,900018420,陕西省汉阴县人民医院,398256.0,17705.7412,0.0,0.0,0.0,0.0,Not Listed,Not Listed
陕西省,安康市,900018440,白河县中医院,57348.0,386.7759,0.0,0.0,0.0,0.0,Not Listed,Not Listed
陕西省,安康市,900018507,岚皋县人民医院,262638.0,1761.9791,72198.168,3.0,2.0,2.0,Not Listed,Not Listed
陕西省,安康市,900018523,平利县医院,204684.0,5672.7132,47917.2365,1.0,1.0,1.0,Not Listed,Not Listed
陕西省,安康市,900018568,岚皋县中医医院,114325.0,386.7759,2148.755,0.0,0.0,0.0,Not Listed,Not Listed
陕西省,安康市,900027809,陕西宁陕县医院,152819.0,4211.5598,38677.59,0.0,0.0,0.0,Not Listed,Not Listed
陕西省,安康市,900027810,陕西镇坪县医院,168288.0,3094.2072,17190.04,1.0,1.0,0.0,Not Listed,Not Listed
陕西省,安康市,902111796,安康市人民医院,545179.0,55566.8043,182644.175,3.0,3.0,3.0,Not Listed,Not Listed
陕西省,宝鸡市,900003771,宝鸡市第五人民医院,270441.0,472.7261,0.0,0.0,0.0,0.0,Not Listed,Not Listed
陕西省,宝鸡市,900003982,岐山县医院,715102.0,6231.3895,42923.2512,1.0,0.0,0.0,Not Listed,Not Listed
陕西省,宝鸡市,900004169,宝鸡市中医医院,775052.0,472.7261,0.0,1.0,1.0,1.0,Not Listed,Not Listed
陕西省,宝鸡市,900004170,宝鸡市人民医院,1622717.0,66263.02620000001,283034.0086,5.0,5.0,5.0,Not Listed,Not Listed
